shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
160044,43.392898,-80.454017,120003
160044,43.393051,-80.454463,120004
160044,43.393124,-80.454851,120005
160044,43.393174,-80.455284,120006
160044,43.393174,-80.455284,130001
160044,43.393209,-80.455576,130002
160044,43.393927,-80.455432,130003
160044,43.394121,-80.455431,130004
160044,43.394670,-80.455431,130005
160044,43.395471,-80.455436,130006
160044,43.395471,-80.455436,140001
160044,43.395586,-80.455438,140002
160044,43.396705,-80.455466,140003
160044,43.396855,-80.455514,140004
160044,43.396995,-80.455592,140005
160044,43.397111,-80.455706,140006
160044,43.397111,-80.455706,150001
160044,43.397181,-80.455774,150002
160044,43.397282,-80.455939,150003
160044,43.397349,-80.456085,150004
160044,43.397400,-80.456280,150005
160044,43.397430,-80.456530,150006
160044,43.397415,-80.456754,150007
160044,43.397330,-80.457266,150008
160044,43.397187,-80.458112,150009
160044,43.397187,-80.458112,160001
160044,43.397155,-80.458295,160002
160044,43.397045,-80.458927,160003
160044,43.396958,-80.459199,160004
160044,43.396872,-80.459359,160005
160044,43.396676,-80.459617,160006
160044,43.395884,-80.460513,160007
160044,43.395884,-80.460513,170001
160044,43.395606,-80.460826,170002
160044,43.395829,-80.461171,170003
160044,43.396407,-80.461992,170004
160044,43.394954,-80.463701,170005
160044,43.394673,-80.464004,170006
160044,43.394439,-80.464218,170007
160044,43.394376,-80.464275,170008
160044,43.394065,-80.464513,170009
160044,43.394065,-80.464513,180001
160044,43.393030,-80.465229,180002
160044,43.392808,-80.465386,180003
160044,43.392652,-80.465503,180004
160044,43.392571,-80.465575,180005
160044,43.392571,-80.465575,190001
160044,43.392545,-80.465599,190002
160044,43.392426,-80.465742,190003
160044,43.392336,-80.465876,190004
160044,43.392295,-80.465997,190005
160044,43.392327,-80.466025,190006
160044,43.392353,-80.466056,190007
160044,43.392388,-80.466107,190008
160044,43.392409,-80.466160,190009
160044,43.392417,-80.466216,190010
160044,43.392422,-80.466292,190011
160044,43.392409,-80.466383,190012
160044,43.392539,-80.466459,190013
160044,43.392686,-80.466581,190014
160044,43.392824,-80.466717,190015
160044,43.393032,-80.466898,190016
160044,43.393266,-80.467069,190017
160044,43.393770,-80.467393,190018
160044,43.394302,-80.467708,190019
160044,43.394698,-80.467884,190020
160044,43.394863,-80.467931,190021
160044,43.394863,-80.467931,200001
160044,43.395343,-80.468065,200002
160044,43.395583,-80.468112,200003
160044,43.396133,-80.468176,200004
160044,43.396600,-80.468133,200005
160044,43.397215,-80.467954,200006
160044,43.398202,-80.467536,200007
160044,43.398597,-80.467416,200008
160044,43.398708,-80.467398,200009
160044,43.398708,-80.467398,210001
160044,43.398902,-80.467365,210002
160044,43.399310,-80.467359,210003
160044,43.399835,-80.467440,210004
160044,43.400208,-80.467568,210005
160044,43.400575,-80.467752,210006
160044,43.400913,-80.467965,210007
160044,43.400913,-80.467965,220001
160044,43.401126,-80.468099,220002
160044,43.401752,-80.468504,220003
160044,43.402039,-80.468741,220004
160044,43.402242,-80.468964,220005
160044,43.402516,-80.469364,220006
160044,43.402578,-80.469494,220007
160044,43.402578,-80.469494,230001
160044,43.402733,-80.469825,230002
160044,43.403119,-80.470991,230003
160044,43.403387,-80.471833,230004
160044,43.403542,-80.472251,230005
160044,43.403743,-80.472688,230006
160044,43.403870,-80.472908,230007
160044,43.404171,-80.473321,230008
160044,43.404525,-80.473669,230009
160044,43.404525,-80.473669,240001
160044,43.404598,-80.473741,240002
160044,43.404858,-80.473921,240003
160044,43.405492,-80.474246,240004
160044,43.405959,-80.474477,240005
160044,43.405959,-80.474477,250001
160044,43.406463,-80.474725,250002
160044,43.406832,-80.474880,250003
160044,43.407196,-80.474999,250004
160044,43.407623,-80.475125,250005
160044,43.407623,-80.475125,260001
160044,43.408786,-80.475471,260002
160044,43.410807,-80.476098,260003
160044,43.411036,-80.476166,260004
160044,43.411036,-80.476166,270001
160044,43.411265,-80.476233,270002
160044,43.411882,-80.476431,270003
160044,43.412291,-80.476585,270004
160044,43.412752,-80.476814,270005
160044,43.413197,-80.477094,270006
160044,43.413624,-80.477425,270007
160044,43.414066,-80.477845,270008
160044,43.413862,-80.478189,270009
160044,43.413761,-80.478405,270010
160044,43.413707,-80.478548,270011
160044,43.413629,-80.478753,270012
160044,43.413820,-80.478859,270013
160044,43.414009,-80.478951,270014
160044,43.414216,-80.479024,270015
160044,43.414240,-80.479035,270016
160045,43.393961,-80.434278,10001
160045,43.394145,-80.433769,10002
160045,43.394442,-80.433223,10003
160045,43.394556,-80.433058,10004
160045,43.394599,-80.432994,10005
160045,43.395344,-80.431912,10006
160045,43.394924,-80.431391,10007
160045,43.393972,-80.430153,10008
160045,43.393418,-80.429474,10009
160045,43.392065,-80.427911,10010
160045,43.391727,-80.427447,10011
160045,43.391521,-80.427133,10012
160045,43.391264,-80.426694,10013
160045,43.391033,-80.426228,10014
160045,43.390824,-80.425731,10015
160045,43.390650,-80.425222,10016
160045,43.390458,-80.424566,10017
160045,43.390320,-80.424018,10018
160045,43.389747,-80.421654,10019
160045,43.389420,-80.420450,10020
160045,43.389142,-80.419476,10021
160045,43.388957,-80.418873,10022
160045,43.388615,-80.417845,10023
160045,43.388138,-80.416424,10024
160045,43.387803,-80.415385,10025
160045,43.387735,-80.415178,10026
160045,43.387652,-80.414813,10027
160045,43.387531,-80.414306,10028
160045,43.386877,-80.412008,10029
160045,43.387972,-80.411480,10030
160045,43.387972,-80.411480,20001
160045,43.388629,-80.411163,20002
160045,43.389329,-80.410812,20003
160045,43.389326,-80.410330,20004
160045,43.389452,-80.409466,20005
160045,43.389632,-80.408480,20006
160045,43.389698,-80.408097,20007
160045,43.389698,-80.408097,30001
160045,43.389848,-80.407232,30002
160045,43.389848,-80.407119,30003
160045,43.389820,-80.407023,30004
160045,43.389762,-80.406974,30005
160045,43.389661,-80.406929,30006
160045,43.389408,-80.406827,30007
160045,43.389638,-80.405362,30008
160045,43.389721,-80.405057,30009
160045,43.389923,-80.404046,30010
160045,43.390159,-80.403727,30011
160045,43.390320,-80.403668,30012
200002,43.435540,-80.560664,10001
200002,43.434987,-80.560079,10002
200002,43.434688,-80.559763,10003
200002,43.434681,-80.559753,10004
200002,43.434663,-80.559780,10005
200002,43.434645,-80.559797,10006
200002,43.434626,-80.559809,10007
200002,43.434605,-80.559817,10008
200002,43.434584,-80.559820,10009
200002,43.434562,-80.559817,10010
200002,43.434542,-80.559810,10011
200002,43.434522,-80.559798,10012
200002,43.434509,-80.559784,10013
200002,43.434489,-80.559760,10014
200002,43.434477,-80.559736,10015
200002,43.434468,-80.559711,10016
200002,43.434462,-80.559681,10017
200002,43.434460,-80.559653,10018
200002,43.434462,-80.559623,10019
200002,43.434467,-80.559594,10020
200002,43.434476,-80.559567,10021
200002,43.434487,-80.559547,10022
200002,43.434504,-80.559522,10023
200002,43.434521,-80.559505,10024
200002,43.434541,-80.559493,10025
200002,43.434561,-80.559485,10026
200002,43.434583,-80.559482,10027
200002,43.434604,-80.559485,10028
200002,43.434625,-80.559492,10029
200002,43.434658,-80.559516,10030
200002,43.434979,-80.558940,10031
200002,43.435257,-80.558440,10032
200002,43.435235,-80.558409,10033
200002,43.435216,-80.558372,10034
200002,43.435198,-80.558325,10035
200002,43.435193,-80.558286,10036
200002,43.435189,-80.558240,10037
200002,43.435192,-80.558194,10038
200002,43.435200,-80.558150,10039
200002,43.435215,-80.558109,10040
200002,43.435222,-80.558093,10041
200002,43.434807,-80.557666,10042
200002,43.434424,-80.557284,10043
200002,43.432866,-80.555845,10044
200002,43.432489,-80.555514,10045
200002,43.432102,-80.555170,10046
200002,43.431321,-80.554497,10047
200002,43.430730,-80.554046,10048
200002,43.430149,-80.553668,10049
200002,43.429722,-80.553438,10050
200002,43.429359,-80.553250,10051
200002,43.429080,-80.553119,10052
200002,43.428977,-80.553086,10053
200002,43.428957,-80.553159,10054
200002,43.428924,-80.553222,10055
200002,43.428883,-80.553263,10056
200002,43.428835,-80.553288,10057
200002,43.428774,-80.553291,10058
200002,43.428711,-80.553261,10059
200002,43.428658,-80.553203,10060
200002,43.428626,-80.553118,10061
200002,43.428618,-80.553054,10062
200002,43.428621,-80.553005,10063
200002,43.428630,-80.552950,10064
200002,43.428651,-80.552898,10065
200002,43.428674,-80.552854,10066
200002,43.428717,-80.552814,10067
200002,43.428769,-80.552790,10068
200002,43.428819,-80.552789,10069
200002,43.428831,-80.552630,10070
200002,43.429170,-80.551525,10071
200002,43.429445,-80.550703,10072
200002,43.429445,-80.550703,20001
200002,43.430012,-80.549005,20002
200002,43.430233,-80.548383,20003
200002,43.430233,-80.548383,30001
200002,43.431583,-80.544579,30002
200002,43.431781,-80.544017,30003
200002,43.431781,-80.544017,40001
200002,43.432222,-80.542769,40002
200002,43.432972,-80.540682,40003
200002,43.433520,-80.539152,40004
200002,43.433655,-80.538748,40005
200002,43.433655,-80.538748,50001
200002,43.433814,-80.538278,50002
200002,43.433906,-80.537968,50003
200002,43.434044,-80.537325,50004
200002,43.434280,-80.535487,50005
200002,43.434385,-80.534990,50006
200002,43.434496,-80.534598,50007
200002,43.435071,-80.532915,50008
200002,43.435224,-80.532476,50009
200002,43.435224,-80.532476,60001
200002,43.435313,-80.532218,60002
200002,43.435884,-80.530528,60003
200002,43.436174,-80.529744,60004
200002,43.436451,-80.529027,60005
200002,43.436628,-80.528611,60006
200002,43.436628,-80.528611,70001
200002,43.437016,-80.527696,70002
200002,43.437307,-80.526966,70003
200002,43.437603,-80.526180,70004
200002,43.437712,-80.525867,70005
200002,43.437712,-80.525867,80001
200002,43.438401,-80.523872,80002
200002,43.438778,-80.524350,80003
200002,43.438778,-80.524350,90001
200002,43.438930,-80.524542,90002
200002,43.439183,-80.525049,90003
200002,43.439388,-80.525348,90004
200002,43.440010,-80.526037,90005
200002,43.440302,-80.526482,90006
200002,43.440302,-80.526482,100001
200002,43.440500,-80.526784,100002
200002,43.441167,-80.526131,100003
200002,43.441692,-80.525656,100004
200002,43.442344,-80.525257,100005
200002,43.442582,-80.525080,100006
200002,43.442763,-80.524893,100007
200002,43.442919,-80.524669,100008
200002,43.443046,-80.524412,100009
200002,43.443284,-80.523728,100010
200002,43.443321,-80.523556,100011
200002,43.443355,-80.523073,100012
200002,43.443355,-80.523073,110001
200002,43.443389,-80.522581,110002
200002,43.442114,-80.522384,110003
200002,43.441890,-80.522352,110004
200002,43.441890,-80.522352,120001
200002,43.441773,-80.522335,120002
200002,43.441439,-80.522261,120003
200002,43.441113,-80.522143,120004
200002,43.440796,-80.521980,120005
200002,43.439480,-80.520999,120006
200002,43.439547,-80.520835,120007
200002,43.439708,-80.520348,120008
200002,43.439708,-80.520348,130001
200002,43.439919,-80.519707,130002
200002,43.440262,-80.518636,130003
200002,43.440518,-80.517851,130004
200002,43.440652,-80.517474,130005
200002,43.440652,-80.517474,140001
200002,43.440984,-80.516540,140002
200002,43.441159,-80.516174,140003
200002,43.441462,-80.515682,140004
200002,43.441878,-80.514979,140005
200002,43.442024,-80.514749,140006
200002,43.442024,-80.514749,150001
200002,43.442160,-80.514536,150002
200002,43.442454,-80.513739,150003
200002,43.443143,-80.511804,150004
200002,43.443330,-80.511269,150005
200002,43.443330,-80.511269,160001
200002,43.444200,-80.508775,160002
200002,43.444373,-80.508287,160003
200002,43.444373,-80.508287,170001
200002,43.444876,-80.506859,170002
200002,43.444991,-80.506603,170003
200002,43.444991,-80.506603,180001
200002,43.445065,-80.506436,180002
200002,43.445282,-80.506040,180003
200002,43.445399,-80.505859,180004
200002,43.445549,-80.505674,180005
200002,43.446123,-80.505034,180006
200002,43.446123,-80.505034,190001
200002,43.447076,-80.503971,190002
200002,43.447792,-80.503180,190003
200002,43.448262,-80.502668,190004
200002,43.448262,-80.502668,200001
200002,43.448382,-80.502537,200002
200002,43.448904,-80.501975,200003
200002,43.449325,-80.501498,200004
200002,43.449325,-80.501498,210001
200002,43.449388,-80.501427,210002
200002,43.449506,-80.501300,210003
200002,43.450238,-80.500495,210004
200002,43.450430,-80.500270,210005
200002,43.450931,-80.499727,210006
200002,43.450931,-80.499727,220001
200002,43.450994,-80.499659,220002
200002,43.450422,-80.497965,220003
200002,43.450268,-80.497481,220004
200002,43.450099,-80.496923,220005
200002,43.449743,-80.495772,220006
200002,43.449743,-80.495772,230001
200002,43.449706,-80.495652,230002
200002,43.450719,-80.495095,230003
200002,43.451210,-80.494824,230004
200002,43.451534,-80.494650,230005
200002,43.451534,-80.494650,240001
200002,43.451722,-80.494548,240002
200002,43.452194,-80.494299,240003
200002,43.452737,-80.494009,240004
200002,43.452981,-80.493874,240005
200002,43.453630,-80.493351,240006
200002,43.454133,-80.492945,240007
200002,43.454133,-80.492945,250001
200002,43.454248,-80.492852,250002
200002,43.453731,-80.491764,250003
200002,43.453282,-80.490708,250004
200002,43.453282,-80.490708,260001
200002,43.453222,-80.490566,260002
200002,43.452683,-80.489298,260003
200002,43.452683,-80.489298,270001
200002,43.452456,-80.488765,270002
200002,43.451959,-80.487586,270003
200002,43.451959,-80.487586,280001
200002,43.451905,-80.487458,280002
200002,43.451650,-80.486784,280003
200002,43.451349,-80.486113,280004
200002,43.451426,-80.485992,280005
200002,43.451923,-80.485083,280006
200002,43.452381,-80.484248,280007
200002,43.452381,-80.484248,290001
200002,43.452538,-80.483963,290002
200002,43.452937,-80.483227,290003
200002,43.453064,-80.482987,290004
200002,43.453064,-80.482987,300001
200002,43.453430,-80.482289,300002
200002,43.453680,-80.481829,300003
200002,43.454285,-80.480660,300004
200002,43.454616,-80.480046,300005
200002,43.454768,-80.479762,300006
200002,43.454875,-80.479563,300007
200002,43.454875,-80.479563,310001
200002,43.455138,-80.479069,310002
200002,43.455302,-80.478765,310003
200002,43.455638,-80.478137,310004
200002,43.455823,-80.477789,310005
200002,43.456150,-80.477188,310006
200002,43.456270,-80.476958,310007
200002,43.456270,-80.476958,320001
200002,43.456331,-80.476843,320002
200002,43.456643,-80.476237,320003
200002,43.456841,-80.475845,320004
200002,43.457123,-80.475293,320005
200002,43.457457,-80.474664,320006
200002,43.457984,-80.473632,320007
200002,43.457984,-80.473632,330001
200002,43.458229,-80.473151,330002
200002,43.458347,-80.472896,330003
200002,43.458451,-80.472585,330004
200002,43.459057,-80.470705,330005
200002,43.459339,-80.469822,330006
200002,43.459339,-80.469822,340001
200002,43.459401,-80.469628,340002
200002,43.459898,-80.468075,340003
200002,43.460061,-80.467553,340004
200002,43.460061,-80.467553,350001
200002,43.460399,-80.466476,350002
200002,43.460971,-80.464667,350003
200002,43.460971,-80.464667,360001
200002,43.461025,-80.464498,360002
200002,43.461899,-80.461725,360003
200002,43.461899,-80.461725,370001
200002,43.461900,-80.461722,370002
200002,43.461981,-80.461477,370003
200002,43.462125,-80.461023,370004
200002,43.462309,-80.460707,370005
200002,43.462463,-80.460540,370006
200002,43.463530,-80.459668,370007
200002,43.463530,-80.459668,380001
200002,43.463543,-80.459658,380002
200002,43.464939,-80.458534,380003
200002,43.465505,-80.458101,380004
200002,43.465674,-80.458023,380005
200002,43.465836,-80.458025,380006
200002,43.466122,-80.458139,380007
200002,43.466309,-80.457537,380008
200002,43.466309,-80.457537,390001
200002,43.466417,-80.457188,390002
200002,43.466989,-80.455410,390003
200002,43.467482,-80.453888,390004
200002,43.467482,-80.453888,400001
200002,43.467588,-80.453559,400002
200002,43.468214,-80.451641,400003
200002,43.468512,-80.450732,400004
200002,43.468512,-80.450732,410001
200002,43.468978,-80.449312,410002
200002,43.468536,-80.448917,410003
200002,43.468203,-80.448634,410004
200002,43.468203,-80.448634,420001
200002,43.467981,-80.448446,420002
200002,43.467120,-80.447697,420003
200002,43.466639,-80.447276,420004
200002,43.465676,-80.446406,420005
200002,43.465676,-80.446406,430001
200002,43.465375,-80.446133,430002
200002,43.464219,-80.445104,430003
200002,43.463904,-80.444812,430004
200002,43.463574,-80.445399,430005
200002,43.463488,-80.445510,430006
200002,43.463488,-80.445510,440001
200002,43.463370,-80.445662,440002
200002,43.463040,-80.445896,440003
200002,43.462859,-80.445952,440004
200002,43.462561,-80.445959,440005
200002,43.462262,-80.445853,440006
200002,43.461814,-80.445572,440007
200002,43.461814,-80.445572,450001
200002,43.461494,-80.445373,450002
200002,43.461698,-80.444779,450003
200002,43.461769,-80.444418,450004
200002,43.461772,-80.444138,450005
200002,43.461704,-80.443729,450006
200002,43.461613,-80.443499,450007
200002,43.461487,-80.443272,450008
200002,43.461379,-80.443150,450009
200002,43.461239,-80.443023,450010
200002,43.460257,-80.442355,450011
200002,43.460257,-80.442355,460001
200002,43.460007,-80.442185,460002
200002,43.459591,-80.443388,460003
200002,43.459386,-80.444020,460004
200002,43.458812,-80.445672,460005
200002,43.458328,-80.447088,460006
200002,43.458022,-80.447990,460007
200002,43.457972,-80.448149,460008
200002,43.457830,-80.448552,460009
200002,43.457725,-80.448763,460010
200002,43.457717,-80.448772,460011
200002,43.457717,-80.448772,470001
200002,43.457533,-80.448977,470002
200002,43.457240,-80.449204,470003
200002,43.457144,-80.448955,470004
200002,43.456888,-80.448491,470005
200002,43.456575,-80.448101,470006
200002,43.456215,-80.447798,470007
200002,43.455136,-80.447092,470008
200002,43.454600,-80.446738,470009
200002,43.454322,-80.446563,470010
200002,43.454322,-80.446563,480001
200002,43.453935,-80.446318,480002
200002,43.452880,-80.445629,480003
200002,43.452880,-80.445629,490001
200002,43.452059,-80.445093,490002
200002,43.451272,-80.444586,490003
200002,43.451272,-80.444586,500001
200002,43.450881,-80.444334,500002
200002,43.449700,-80.443580,500003
200002,43.449089,-80.443222,500004
200002,43.448729,-80.443042,500005
200002,43.448729,-80.443042,510001
200002,43.448572,-80.442963,510002
200002,43.448553,-80.443072,510003
200002,43.448463,-80.444237,510004
200002,43.448677,-80.444359,510005
200002,43.448920,-80.444428,510006
200002,43.448955,-80.444088,510007
200004,43.448955,-80.444088,10001
200004,43.448978,-80.443869,10002
200004,43.449029,-80.443478,10003
200004,43.449089,-80.443222,10004
200004,43.449700,-80.443580,10005
200004,43.450881,-80.444334,10006
200004,43.451371,-80.444649,10007
200004,43.451371,-80.444649,20001
200004,43.452059,-80.445093,20002
200004,43.453328,-80.445922,20003
200004,43.453328,-80.445922,30001
200004,43.453935,-80.446318,30002
200004,43.454600,-80.446738,30003
200004,43.455030,-80.447022,30004
200004,43.455030,-80.447022,40001
200004,43.455136,-80.447092,40002
200004,43.456215,-80.447798,40003
200004,43.456575,-80.448101,40004
200004,43.456888,-80.448491,40005
200004,43.457144,-80.448955,40006
200004,43.457240,-80.449204,40007
200004,43.457533,-80.448977,40008
200004,43.457725,-80.448763,40009
200004,43.457830,-80.448552,40010
200004,43.457909,-80.448328,40011
200004,43.457909,-80.448328,50001
200004,43.457972,-80.448149,50002
200004,43.458022,-80.447990,50003
200004,43.458328,-80.447088,50004
200004,43.458812,-80.445672,50005
200004,43.459386,-80.444020,50006
200004,43.459591,-80.443388,50007
200004,43.460007,-80.442185,50008
200004,43.460329,-80.442404,50009
200004,43.460329,-80.442404,60001
200004,43.461239,-80.443023,60002
200004,43.461379,-80.443150,60003
200004,43.461487,-80.443272,60004
200004,43.461613,-80.443499,60005
200004,43.461704,-80.443729,60006
200004,43.461772,-80.444138,60007
200004,43.461769,-80.444418,60008
200004,43.461698,-80.444779,60009
200004,43.461494,-80.445373,60010
200004,43.461748,-80.445531,60011
200004,43.461748,-80.445531,70001
200004,43.462262,-80.445853,70002
200004,43.462561,-80.445959,70003
200004,43.462859,-80.445952,70004
200004,43.463040,-80.445896,70005
200004,43.463370,-80.445662,70006
200004,43.463574,-80.445399,70007
200004,43.463904,-80.444812,70008
200004,43.464219,-80.445104,70009
200004,43.464489,-80.445344,70010
200004,43.464489,-80.445344,80001
200004,43.465375,-80.446133,80002
200004,43.465699,-80.446426,80003
200004,43.465699,-80.446426,90001
200004,43.466639,-80.447276,90002
200004,43.467120,-80.447697,90003
200004,43.467921,-80.448393,90004
200004,43.467921,-80.448393,100001
200004,43.467981,-80.448446,100002
200004,43.468536,-80.448917,100003
200004,43.468978,-80.449312,100004
200004,43.468401,-80.451071,100005
200004,43.468401,-80.451071,110001
200004,43.468214,-80.451641,110002
200004,43.467588,-80.453559,110003
200004,43.467295,-80.454463,110004
200004,43.467295,-80.454463,120001
200004,43.466989,-80.455410,120002
200004,43.466417,-80.457188,120003
200004,43.466122,-80.458139,120004
200004,43.465836,-80.458025,120005
200004,43.465674,-80.458023,120006
200004,43.465505,-80.458101,120007
200004,43.465435,-80.458155,120008
200004,43.465435,-80.458155,130001
200004,43.464939,-80.458534,130002
200004,43.464137,-80.459179,130003
200004,43.464137,-80.459179,140001
200004,43.463543,-80.459658,140002
200004,43.462463,-80.460540,140003
200004,43.462309,-80.460707,140004
200004,43.462125,-80.461023,140005
200004,43.461981,-80.461477,140006
200004,43.461900,-80.461722,140007
200004,43.461842,-80.461907,140008
200004,43.461842,-80.461907,150001
200004,43.461090,-80.464293,150002
200004,43.461090,-80.464293,160001
200004,43.461025,-80.464498,160002
200004,43.460399,-80.466476,160003
200004,43.459979,-80.467814,160004
200004,43.459979,-80.467814,170001
200004,43.459898,-80.468075,170002
200004,43.459401,-80.469628,170003
200004,43.459271,-80.470036,170004
200004,43.459271,-80.470036,180001
200004,43.459057,-80.470705,180002
200004,43.458451,-80.472585,180003
200004,43.458414,-80.472694,180004
200004,43.458414,-80.472694,190001
200004,43.458347,-80.472896,190002
200004,43.458229,-80.473151,190003
200004,43.457457,-80.474664,190004
200004,43.457123,-80.475293,190005
200004,43.456841,-80.475845,190006
200004,43.456643,-80.476237,190007
200004,43.456476,-80.476560,190008
200004,43.456476,-80.476560,200001
200004,43.456331,-80.476843,200002
200004,43.456150,-80.477188,200003
200004,43.455823,-80.477789,200004
200004,43.455638,-80.478137,200005
200004,43.455302,-80.478765,200006
200004,43.455138,-80.479069,200007
200004,43.454768,-80.479762,200008
200004,43.454726,-80.479842,200009
200004,43.454726,-80.479842,210001
200004,43.454616,-80.480046,210002
200004,43.454285,-80.480660,210003
200004,43.453680,-80.481829,210004
200004,43.453430,-80.482289,210005
200004,43.453422,-80.482305,210006
200004,43.453422,-80.482305,220001
200004,43.452937,-80.483227,220002
200004,43.452538,-80.483963,220003
200004,43.452321,-80.484357,220004
200004,43.452321,-80.484357,230001
200004,43.451923,-80.485083,230002
200004,43.451426,-80.485992,230003
200004,43.451349,-80.486113,230004
200004,43.451650,-80.486784,230005
200004,43.451776,-80.487118,230006
200004,43.451776,-80.487118,240001
200004,43.451905,-80.487458,240002
200004,43.452456,-80.488765,240003
200004,43.453199,-80.490513,240004
200004,43.453199,-80.490513,250001
200004,43.453222,-80.490566,250002
200004,43.453731,-80.491764,250003
200004,43.454248,-80.492852,250004
200004,43.453884,-80.493146,250005
200004,43.453884,-80.493146,260001
200004,43.453630,-80.493351,260002
200004,43.452981,-80.493874,260003
200004,43.452737,-80.494009,260004
200004,43.452194,-80.494299,260005
200004,43.451722,-80.494548,260006
200004,43.451488,-80.494675,260007
200004,43.451488,-80.494675,270001
200004,43.451210,-80.494824,270002
200004,43.450719,-80.495095,270003
200004,43.449833,-80.495583,270004
200004,43.449833,-80.495583,280001
200004,43.449706,-80.495652,280002
200004,43.450099,-80.496923,280003
200004,43.450268,-80.497481,280004
200004,43.450422,-80.497965,280005
200004,43.450994,-80.499659,280006
200004,43.450506,-80.500188,280007
200004,43.450506,-80.500188,290001
200004,43.450430,-80.500270,290002
200004,43.450238,-80.500495,290003
200004,43.449506,-80.501300,290004
200004,43.449464,-80.501346,290005
200004,43.449464,-80.501346,300001
200004,43.449388,-80.501427,300002
200004,43.448904,-80.501975,300003
200004,43.448382,-80.502537,300004
200004,43.447792,-80.503180,300005
200004,43.447749,-80.503226,300006
200004,43.447749,-80.503226,310001
200004,43.447076,-80.503971,310002
200004,43.445549,-80.505674,310003
200004,43.445399,-80.505859,310004
200004,43.445282,-80.506040,310005
200004,43.445065,-80.506436,310006
200004,43.445028,-80.506518,310007
200004,43.445028,-80.506518,320001
200004,43.444876,-80.506859,320002
200004,43.444240,-80.508665,320003
200004,43.444240,-80.508665,330001
200004,43.444200,-80.508775,330002
200004,43.443143,-80.511804,330003
200004,43.442976,-80.512270,330004
200004,43.442976,-80.512270,340001
200004,43.442454,-80.513739,340002
200004,43.442160,-80.514536,340003
200004,43.441878,-80.514979,340004
200004,43.441757,-80.515183,340005
200004,43.441757,-80.515183,350001
200004,43.441462,-80.515682,350002
200004,43.441159,-80.516174,350003
200004,43.440984,-80.516540,350004
200004,43.440592,-80.517640,350005
200004,43.440592,-80.517640,360001
200004,43.440518,-80.517851,360002
200004,43.440262,-80.518636,360003
200004,43.439919,-80.519707,360004
200004,43.439609,-80.520647,360005
200004,43.439609,-80.520647,370001
200004,43.439547,-80.520835,370002
200004,43.439480,-80.520999,370003
200004,43.440796,-80.521980,370004
200004,43.441113,-80.522143,370005
200004,43.441439,-80.522261,370006
200004,43.441773,-80.522335,370007
200004,43.442114,-80.522384,370008
200004,43.443389,-80.522581,370009
200004,43.443348,-80.523172,370010
200004,43.443348,-80.523172,380001
200004,43.443321,-80.523556,380002
200004,43.443284,-80.523728,380003
200004,43.443046,-80.524412,380004
200004,43.442919,-80.524669,380005
200004,43.442763,-80.524893,380006
200004,43.442582,-80.525080,380007
200004,43.442344,-80.525257,380008
200004,43.441692,-80.525656,380009
200004,43.441167,-80.526131,380010
200004,43.440500,-80.526784,380011
200004,43.440270,-80.526434,380012
200004,43.440270,-80.526434,390001
200004,43.440010,-80.526037,390002
200004,43.439388,-80.525348,390003
200004,43.439183,-80.525049,390004
200004,43.438930,-80.524542,390005
200004,43.438645,-80.524181,390006
200004,43.438645,-80.524181,400001
200004,43.438401,-80.523872,400002
200004,43.437603,-80.526180,400003
200004,43.437417,-80.526673,400004
200004,43.437417,-80.526673,410001
200004,43.437307,-80.526966,410002
200004,43.437016,-80.527696,410003
200004,43.436451,-80.529027,410004
200004,43.436210,-80.529650,410005
200004,43.436210,-80.529650,420001
200004,43.436174,-80.529744,420002
200004,43.435884,-80.530528,420003
200004,43.435313,-80.532218,420004
200004,43.435071,-80.532915,420005
200004,43.434975,-80.533195,420006
200004,43.434975,-80.533195,430001
200004,43.434496,-80.534598,430002
200004,43.434385,-80.534990,430003
200004,43.434280,-80.535487,430004
200004,43.434044,-80.537325,430005
200004,43.433906,-80.537968,430006
200004,43.433814,-80.538278,430007
200004,43.433520,-80.539152,430008
200004,43.433286,-80.539806,430009
200004,43.433286,-80.539806,440001
200004,43.432972,-80.540682,440002
200004,43.432222,-80.542769,440003
200004,43.431715,-80.544206,440004
200004,43.431715,-80.544206,450001
200004,43.431583,-80.544579,450002
200004,43.430120,-80.548701,450003
200004,43.430120,-80.548701,460001
200004,43.430012,-80.549005,460002
200004,43.429170,-80.551525,460003
200004,43.428831,-80.552630,460004
200004,43.428819,-80.552789,460005
200004,43.428867,-80.552805,460006
200004,43.428919,-80.552852,460007
200004,43.428958,-80.552923,460008
200004,43.428978,-80.553005,460009
200004,43.428977,-80.553086,460010
200004,43.429080,-80.553119,460011
200004,43.429359,-80.553250,460012
200004,43.429387,-80.553265,460013
200004,43.429387,-80.553265,470001
200004,43.429722,-80.553438,470002
200004,43.430149,-80.553668,470003
200004,43.430730,-80.554046,470004
200004,43.431321,-80.554497,470005
200004,43.432102,-80.555170,470006
200004,43.432489,-80.555514,470007
200004,43.432866,-80.555845,470008
200004,43.434424,-80.557284,470009
200004,43.434807,-80.557666,470010
200004,43.435222,-80.558093,470011
200004,43.435233,-80.558071,470012
200004,43.435257,-80.558038,470013
200004,43.435284,-80.558012,470014
200004,43.435314,-80.557992,470015
200004,43.435346,-80.557980,470016
200004,43.435380,-80.557977,470017
200004,43.435413,-80.557980,470018
